id,name,rating,posts,likes,comments,r_shares,r_comments,r_likes,r_commentLikes
1833766780183609,Suciu David,5,0,1,1,0,0,0,0
895434473916688,Mal Metalcore,4,0,2,0,0,0,0,0
1165354493477485,Benita Roberts,2,0,1,0,0,0,0,0
1672839969598358,Shabnam Sharghi,2,0,1,0,0,0,0,0
1551930808439622,Leto Rahmat,211,1,7,12,0,10,61,4
10207414999792255,Derrian Golden Gomes,525,9,26,34,0,41,93,17
1019715631431165,김민철,6,0,3,0,0,0,0,0
1722556001362299,Badr Nachchach,2,0,1,0,0,0,0,0
598445280336380,André Ferreira,10,0,5,0,0,0,0,0
993074420728311,Ariel Kenan Vasconcelos Araújo,132,0,66,0,0,0,0,0
971748352945667,Greta Baniulytė,2,0,1,0,0,0,0,0
1150670848317716,Marta Maria,2,0,1,0,0,0,0,0
10208482859884871,Lou Landré,2,0,1,0,0,0,0,0
606680612814559,Sofiane Pvp Drood,6,0,3,0,0,0,0,0
1590093261305033,Israel Ramirez Acevedo,14,0,7,0,0,0,0,0
778025615661018,Olaf Yazzie,20,0,2,5,0,0,0,1
1027507477319336,Beyond Yyiirs,12,0,6,0,0,0,0,0
585621848256357,Alex Samaroo,10,0,5,0,0,0,0,0
924204314364174,Renzo Aldahir Aranguez Lugo,2,0,1,0,0,0,0,0
1155779887795427,Anh Tuan Cao,2,0,1,0,0,0,0,0
1724797881100038,Delmukhametov Kamil,2,0,1,0,0,0,0,0
10154107747964520,Guillermo Koch,6,0,3,0,0,0,0,0
1788594591370886,Isaac Ethan Saldivia,30,0,13,1,0,0,0,1
1695833230656703,Seppo Myllymäki,10,0,5,0,0,0,0,0
864017810391051,Mosab Ali,2,0,1,0,0,0,0,0
504293756438652,김민재,4,0,2,0,0,0,0,0
1017728294986273,Kennedy Gomes,6,0,3,0,0,0,0,0
1589819388000555,Ruben Hernandez,5,0,1,1,0,0,0,0
646315788841827,Zainab Ghazi,2,0,1,0,0,0,0,0
707213929415508,Che Dau Den,2,0,1,0,0,0,0,0
989379511109230,Abraham Mansour,2,0,1,0,0,0,0,0
1762290570671373,Connor Millan,4,0,0,1,0,0,0,1
1602462429974459,Uxo Bendayan,8,0,4,0,0,0,0,0
1786914578204088,Christopher Hnautra,4,0,2,0,0,0,0,0
1101029913294254,Roumales Soom,2,0,1,0,0,0,0,0
1053640868003594,Tobias Baur,2,0,1,0,0,0,0,0
994142627342127,Timo Alumne,4,0,0,1,0,0,0,1
1042531569160444,Omar Sayed,8,0,2,1,0,0,0,1
917580171672199,Rathod MaYur Lilrg,7,1,1,0,0,0,0,0
261190097550103,Dulguun Sarantsetseg,2,0,1,0,0,0,0,0
10156760508775092,L Daniel Ochoa,2,0,1,0,0,0,0,0
10154018724309321,Tim Dalton,11,0,4,1,0,0,0,0
10206201393217518,Matteo Ghianda,2,0,1,0,0,0,0,0
10153323996152066,Jonathan Alexis,2,0,1,0,0,0,0,0
921734727875436,Tommy Zygmunt,2,0,1,0,0,0,0,0
10206511194881059,Karlos Robles Rm,2,0,1,0,0,0,0,0
1691319977823349,Bex Harrison,2,0,1,0,0,0,0,0
1090074984384320,Florian Bendrat,2,0,1,0,0,0,0,0
1194980963853045,Arryn Smith,18,0,3,3,0,0,0,3
750905098372899,Tùng Sơn Vũ,298,4,5,24,0,42,34,2
1011911592233189,Oliver Frempong,2,0,1,0,0,0,0,0
1023457681070031,Tipo Ayoub,2,0,1,0,0,0,0,0
887679108009300,Edis Še,2,0,1,0,0,0,0,0
1555726261394607,Ryan McAneny,2,0,1,0,0,0,0,0
974056356041074,Agus Garcia,24,0,12,0,0,0,0,0
1566943800301604,Samsom Ţřaçeur,2,0,1,0,0,0,0,0
1076851189067119,Youcef Power Moves,2,0,1,0,0,0,0,0
989048314512996,Yassine Cdn,2,0,1,0,0,0,0,0
994487200644581,N'o HoPè,2,0,1,0,0,0,0,0
1136846302992665,Si Hong,18,0,9,0,0,0,0,0
1729858707229013,Hmaito Bright,2,0,1,0,0,0,0,0
10153516183879117,IBrahim Hayek,2,0,1,0,0,0,0,0
479894545546215,Meli Clarizio,2,0,1,0,0,0,0,0
864163537028398,Alex O Toole,4,0,2,0,0,0,0,0
1062337310497374,Adrian Ebner,2,0,1,0,0,0,0,0
973960912658875,As Esu Edma,5,0,1,1,0,0,0,0
1094111753964264,Nanny la Fiesta,3,0,0,1,0,0,0,0
652354514903905,Kirsten Tiggelaar,5,0,1,1,0,0,0,0
1776333839263709,Harley Gee,3,0,0,1,0,0,0,0
10205990856914363,Sam Mayoss,5,0,1,1,0,0,0,0
1072360299489640,Edgar Töws,2,0,1,0,0,0,0,0
10209043082817424,Clara Mam,2,0,1,0,0,0,0,0
865852263547767,Ramon Schläppi,4,0,2,0,0,0,0,0
1581536972166331,Salim Thaifa,2,0,1,0,0,0,0,0
996554050432407,SD LG VA,4,0,2,0,0,0,0,0
871236493003239,Heather Gaudioso,8,0,4,0,0,0,0,0
10201658074049880,Patrik Kanik,6,0,3,0,0,0,0,0
1031941660213083,김준기,8,0,4,0,0,0,0,0
992709687489665,Ryuichi Mizukoshi,2,0,1,0,0,0,0,0
1148218925218753,Damez Lkt Hartman,89,0,24,12,0,0,0,5
924372117597944,Seda Chavkhalova,2,0,1,0,0,0,0,0
10154156979608631,Dick Yiu CHun,10,0,5,0,0,0,0,0
802559759877321,Rastik Nemec,2,0,1,0,0,0,0,0
241534079516451,Niklaze J. Underwood,83,2,3,11,0,6,2,12
1066924950038418,Steffen Kristoffersen,23,0,7,2,0,0,0,3
238437523173682,Mfundo E Mkhungweni,4,0,2,0,0,0,0,0
852447904865321,Jose Gomez,5,0,1,1,0,0,0,0
811778528927805,Jonny Ullrich,4,0,2,0,0,0,0,0
1915128182045589,Khalid Usf,6,0,3,0,0,0,0,0
10203848851638054,Dean Frid,2,0,1,0,0,0,0,0
1723391681209210,Yaman Tricking,2,0,1,0,0,0,0,0
204779266547167,Arūnas Gudaitis,2,0,1,0,0,0,0,0
984914661616069,Dustin Bautista Dismaya,2,0,1,0,0,0,0,0
996197070475002,Daniel Chimo,2,0,1,0,0,0,0,0
10201563785371916,Juan Rubio Arancibia,2,0,1,0,0,0,0,0
991815054193822,Andres Avila,2,0,1,0,0,0,0,0
574162819412625,Brayden Boyle,2,0,1,0,0,0,0,0
1595384550785353,Íbrahím Áłmæšrï,2,0,1,0,0,0,0,0
1126242604094831,Hatem,2,0,1,0,0,0,0,0
726524500827033,Douglas Martiins,12,0,6,0,0,0,0,0
995919117129377,Alex Legahn,4,0,2,0,0,0,0,0
1111483292206278,Mohamed Ahmed Emam,2,0,1,0,0,0,0,0
1497568360566919,羅苡僑,2,0,1,0,0,0,0,0
850218791755923,Kenzi Fatnassi,2,0,1,0,0,0,0,0
1066056456765740,Frédéric Angelique,2,0,1,0,0,0,0,0
10154267235093072,Agathe Leliard,2,0,1,0,0,0,0,0
985710421509964,Railana Ludovino,2,0,1,0,0,0,0,0
941670122548403,Ann Harris,2,0,1,0,0,0,0,0
775770615860549,David Dexter,8,0,4,0,0,0,0,0
1192773470736243,Simon Weger,4,0,2,0,0,0,0,0
1264057110290356,Ben Derrick,8,0,4,0,0,0,0,0
1653709804907056,Zach Shaw,4,0,2,0,0,0,0,0
1072499686144540,Zack Rock,7,0,2,1,0,0,0,0
1545815905745186,Tammy Tamstar Williams,2,0,1,0,0,0,0,0
1133301546722683,Oussama White Output,4,0,2,0,0,0,0,0
239125829774308,Erdem Yılmaz,30,2,3,1,0,3,1,0
10153991532482347,Gretel Turner,2,0,1,0,0,0,0,0
10153992898920649,Nick Provost,2,0,1,0,0,0,0,0
584204555077830,Veeti Rytinki,4,0,2,0,0,0,0,0
1106018352774131,Phoebe le Blond,5,0,1,1,0,0,0,0
10153249913108193,Connor John Branston,4,0,2,0,0,0,0,0
556470297863604,Aaron Varley,112,0,56,0,0,0,0,0
10153091901008241,Ragilen Kristnasawmy,3,0,0,1,0,0,0,0
262386007430398,Ariq Naufal,2,0,1,0,0,0,0,0
584720528349960,Sadant Adkinson,2,0,1,0,0,0,0,0
1143027992416646,Kabisi Lilly,2,0,1,0,0,0,0,0
773916716073079,Nina Clarke,2,0,1,0,0,0,0,0
10203994044571308,Sara Olsen,2,0,1,0,0,0,0,0
245631509119400,Shakira Hopkins,2,0,1,0,0,0,0,0
581522615347992,Rachelle Stevens,2,0,1,0,0,0,0,0
1256728911112463,Izzie Marberg-Keus,2,0,1,0,0,0,0,0
973676662727700,Emlyn Hill,2,0,1,0,0,0,0,0
10153749789724865,Sara Delaney,2,0,1,0,0,0,0,0
996265987094348,Emma Jayne,2,0,1,0,0,0,0,0
1693818150890364,Jacob Smith,2,0,1,0,0,0,0,0
1635481353369229,Catt Hadden,2,0,1,0,0,0,0,0
982446131803745,Alino Tavares,6,0,3,0,0,0,0,0
250053105343632,Αναστάσιος Καστελιάνος,2,0,1,0,0,0,0,0
523306247836296,Παναγιωτης Βελιωτης,2,0,1,0,0,0,0,0
1001499796594552,Kristina Loj,2,0,1,0,0,0,0,0
998733073535955,Emremert Pazar,16,0,8,0,0,0,0,0
662415530563311,Adnen Chahlaoui,2,0,1,0,0,0,0,0
1874552766104734,Imamame Walid,4,0,2,0,0,0,0,0
1389213144438004,Adam Daymon,2,0,1,0,0,0,0,0
1129923947027127,Nicholas Magnet Lai,6,0,3,0,0,0,0,0
10205075197513467,Sebastian Waldemar Muñoz Ferrada,2,0,1,0,0,0,0,0
267476373592938,Samuel Bünde,125,4,45,3,0,0,2,2
1305873712772935,Đạt Phạm,29,0,13,1,0,0,0,0
10201590292116601,Tyron Moran,5,1,0,0,0,0,0,0
1191285490882518,Tomy Jo Tremblay-Lafontaine,7,0,2,1,0,0,0,0
283434841988381,Elvin Pinhas,37,5,0,0,0,4,0,0
265109477155005,강정보,2,0,1,0,0,0,0,0
900021743458604,Jonish Raaz,2,0,1,0,0,0,0,0
451735518356784,Tommaso Meola,2,0,1,0,0,0,0,0
450743708462536,Dora Mariana Palma Vasquez,2,0,1,0,0,0,0,0
10204437332607650,Gianmarco Varone,2,0,1,0,0,0,0,0
939048606209126,Justin Kahn,2,0,1,0,0,0,0,0
10206537649619604,Massimo Carratu Anna Grimaldi,2,0,1,0,0,0,0,0
1045405792178546,Tøüf ĮK,2,0,1,0,0,0,0,0
10156869163535397,Julia Pinto,2,0,1,0,0,0,0,0
1775808902640975,Tony Webb,2,0,1,0,0,0,0,0
557336597773519,Shunto Komori,2,0,1,0,0,0,0,0
10207253147914691,Narayana Cabral,6,0,3,0,0,0,0,0
1114525401911413,Simona Valkova,2,0,1,0,0,0,0,0
1182578021805650,Dari Suarez,4,0,2,0,0,0,0,0
1126732174026489,Mantas Kr,4,0,2,0,0,0,0,0
1138460646176578,Thãer Nìmer,4,0,2,0,0,0,0,0
1706555022934534,Jan Lučić,12,0,2,1,0,0,0,5
1729172674025997,Rishabh Singh,5,1,0,0,0,0,0,0
1268650389829756,Ludwig Andwret,5,0,1,1,0,0,0,0
530476550456750,Kevin Prince Brown,6,0,3,0,0,0,0,0
697345770367736,Juan Arteaga Navarrete,4,0,2,0,0,0,0,0
1319616528052541,Ricardo Fichtenau,2,0,1,0,0,0,0,0
952083971574917,Ignacio Javiier,2,0,1,0,0,0,0,0
542399622605020,Juan Diego,6,0,3,0,0,0,0,0
833698423395500,Samantha Johnston,2,0,1,0,0,0,0,0
10208960451067196,Diego Opazo,2,0,1,0,0,0,0,0
747843252018248,Émilien Bergeret,2,0,1,0,0,0,0,0
612211482261714,Vitor Harry Dias Girard,2,0,1,0,0,0,0,0
1159627314082569,Jonah Saysourivong,2,0,1,0,0,0,0,0
544200959092398,DreamForo,4,0,2,0,0,0,0,0
495846770601704,Michelle Velez,2,0,1,0,0,0,0,0
553505448164945,Jonas Otten,50,0,25,0,0,0,0,0
493510427514913,Mounir Quazzani,185,2,3,12,0,33,12,10
953136494737801,Sémo Acro,13,0,3,2,0,0,0,1
600461490119341,Jesus Cano,2,0,1,0,0,0,0,0
1652382101711446,Ada Qavak Arsartartoq Thygesen,6,0,3,0,0,0,0,0
507020716156200,Eék Lø Xû,2,0,1,0,0,0,0,0
10154186709494880,Michael Nykamp,2,0,1,0,0,0,0,0
10208797060348646,Anthony J. Amato II,4,0,2,0,0,0,0,0
854792507963885,Alexandre Fillieux,2,0,1,0,0,0,0,0
224570474575637,朱锐,6,0,3,0,0,0,0,0
286927111638491,Marie Fernanda Rojas,2,0,1,0,0,0,0,0
1013082922086329,Frieda Wilshusen,2,0,1,0,0,0,0,0
989395297809135,Zsiga Vasile,2,0,1,0,0,0,0,0
877768955665380,Yan Filipus,2,0,1,0,0,0,0,0
10153687890349094,Salar Kheradpejouh,4,0,2,0,0,0,0,0
1010487825688599,Phuoc Truong,2,0,1,0,0,0,0,0
699862853488170,Nicolás Gómez,2,0,1,0,0,0,0,0
1537757759888024,Rachel Barnes,2,0,1,0,0,0,0,0
1006056969479296,Qirong Tian,2,0,1,0,0,0,0,0
10153324085306805,Matthew Calvert,2,0,1,0,0,0,0,0
1714334272143003,محمد الحسوسه,4,0,2,0,0,0,0,0
912719375511324,Janno Avloi,12,0,1,3,0,0,0,1
10209755683308230,Joe Whitworth,4,0,0,1,0,0,0,1
626280847511443,Kareem Wayne Letlow,7,0,2,1,0,0,0,0
1865973853629507,Bradley Mulford,12,0,6,0,0,0,0,0
1275291502498193,Enrique Ponce,2,0,1,0,0,0,0,0
976770329065795,Aleksandr Smirnov,2,0,1,0,0,0,0,0
10208802311911967,Charles Alex,8,0,4,0,0,0,0,0
187010098298219,Nguyễn Hoàng Hải,2,0,1,0,0,0,0,0
860997487354023,Asem El Khashmi,32,0,11,3,0,0,0,1
10206246296828809,Karima Azib,2,0,1,0,0,0,0,0
10153082334226924,Vi Vong,2,0,1,0,0,0,0,0
268270790178401,Frédéric Narushima Pires,2,0,1,0,0,0,0,0
578892522285801,Maxence Fertein,2,0,1,0,0,0,0,0
10207380370761148,Christelle Grell,2,0,1,0,0,0,0,0
10208740269406039,Jonathan Gajdane,2,0,1,0,0,0,0,0
992372077536829,Lucue D-h,2,0,1,0,0,0,0,0
278213032510279,Kylian Ouk,2,0,1,0,0,0,0,0
10153427046745868,Flow Zookmachine,2,0,1,0,0,0,0,0
10209291269538542,Nema Haricot,2,0,1,0,0,0,0,0
958428174212030,Kelly Gibson,2,0,1,0,0,0,0,0
1063567550370139,Kyle Marsh,2,0,1,0,0,0,0,0
1691454321136508,Connor Millthorpe,2,0,1,0,0,0,0,0
1274340932580818,Liam Kieswetter,2,0,1,0,0,0,0,0
1594043484240768,Kuda Nyadongo,2,0,1,0,0,0,0,0
686166504859947,Aron Green,2,0,1,0,0,0,0,0
10206506051478350,Carolina Gonzales,2,0,1,0,0,0,0,0
10100999192357868,Malisa Thaengthongsy,2,0,1,0,0,0,0,0
10206672960119180,Branden Feijoada,2,0,1,0,0,0,0,0
956588721126013,Balu Krishnan,6,0,3,0,0,0,0,0
1070719166281864,Dorothy Nicole Sweeney,2,0,1,0,0,0,0,0
563927737099225,Mumus Adalah Namaku,20,0,10,0,0,0,0,0
1126252857419961,Carol Woods,2,0,1,0,0,0,0,0
1701467493435520,Sadie Car,2,0,1,0,0,0,0,0
681893288509584,Dustin Acy Jolley,2,0,1,0,0,0,0,0
1208467982496952,Thommas Andrew Garrido Meneses,50,1,2,3,0,9,1,3
926245834160959,Giorgi Gogichashvili,4,0,2,0,0,0,0,0
601851149978624,Anh Nguyen,4,0,2,0,0,0,0,0
606946629462462,Neithan Chz,5,0,1,1,0,0,0,0
1613517482231221,Benjamin Alec Strauber,2,0,1,0,0,0,0,0
462737600589576,Bilal Kalarikkal,4,0,2,0,0,0,0,0
600506440105773,Onkar Narvekar,2,0,1,0,0,0,0,0
940090112756217,Cloud Niner,570,20,7,33,0,76,59,11
1132741880090547,Fabricio Venturin,2,0,1,0,0,0,0,0
10153513122042011,Stacie Rathbone,2,0,1,0,0,0,0,0
1079507928743085,Mark Renzo Santiago,4,0,2,0,0,0,0,0
531603547001491,Kalin Alpha,2,0,1,0,0,0,0,0
1061254387247353,Gytis Medelis,26,0,13,0,0,0,0,0
10153493681500753,Josh Sawdon,2,0,1,0,0,0,0,0
1292884550739954,Alex Popescu,2,0,1,0,0,0,0,0
264524313885661,Akeed Abdo,2,0,1,0,0,0,0,0
1712253262386285,Muhamd Belal,2,0,1,0,0,0,0,0
1707126592860964,Noe Martinez,8,0,4,0,0,0,0,0
1588926408101318,Molly Bell,2,0,1,0,0,0,0,0
219396845073711,Nathan Najar,2,0,1,0,0,0,0,0
1373314509352708,Hannelore van Hout,2,0,1,0,0,0,0,0
607244479439328,Marco Merone,2,0,1,0,0,0,0,0
10207822678636861,Choby Cheng,2,0,1,0,0,0,0,0
10209242745892836,Joaquin Pereira,2,0,1,0,0,0,0,0
10209099833639172,Javier Jimenez Javitricks,6,0,3,0,0,0,0,0
1334468736581890,Edgar XZad,2,0,1,0,0,0,0,0
10209428612451876,Eduardo JumpingMan Daizuke,2,0,1,0,0,0,0,0
10208259148937341,Herban Roiv,2,0,1,0,0,0,0,0
1026387664098305,Laurent Veseli,2,0,1,0,0,0,0,0
10208363893508494,ShaNa Yap,2,0,1,0,0,0,0,0
811998065610495,Logan Newark,2,0,1,0,0,0,0,0
10207314967699668,Lorena Abreu,2,0,1,0,0,0,0,0
1097859996902323,Pedro Miranda Zuñiga,2,0,1,0,0,0,0,0
602401889928040,Max Kaplan,2,0,1,0,0,0,0,0
1091513477569632,Diego Gonzalez,2,0,1,0,0,0,0,0
889235207856685,Marcus Sumner,2,0,1,0,0,0,0,0
652615098211022,Kha van Tran,2,0,1,0,0,0,0,0
480813208788541,Agon Ajeti,2,0,1,0,0,0,0,0
1074663439258050,Gero Sepulveda,2,0,1,0,0,0,0,0
1115157531868167,David Boden,2,0,1,0,0,0,0,0
10201066524380706,Bayshawn Jones,2,0,1,0,0,0,0,0
1167738966583360,Valdrin Vllasa,2,0,1,0,0,0,0,0
10153392976038880,Kieran Fenwick,6,0,3,0,0,0,0,0
1168847866461786,Ardit Hasangjekaj,2,0,1,0,0,0,0,0
10205827164625509,Desmond Cheah,2,0,1,0,0,0,0,0
1685327285082609,Kynan Chambers,2,0,1,0,0,0,0,0
559930660852574,Joelle Oliveros,10,0,5,0,0,0,0,0
761666203934063,Nicolas Loco Nico,16,0,8,0,0,0,0,0
814365255374594,Lewis Lightfoot,2,0,1,0,0,0,0,0
10205832587322743,Jayde Farmbrough,2,0,1,0,0,0,0,0
10204850211528920,Kyle Panis,2,0,1,0,0,0,0,0
10156197525350557,Josh Carlson,4,0,2,0,0,0,0,0
901383709923586,Vyacheslav Murashkin,8,0,4,0,0,0,0,0
1025809004135695,Jason Cooper II,15,0,6,1,0,0,0,0
548888115291357,Kevin Sopeña,2,0,1,0,0,0,0,0
870770863048395,Malek Mohamed,4,0,2,0,0,0,0,0
10206825046082204,Bar Buggy Kushnir,7,0,0,2,0,0,0,1
801849809945204,Marcel Bohmert,4,0,2,0,0,0,0,0
1689830431234106,Noah Berkers,12,0,6,0,0,0,0,0
959272314148947,Eka Phobi,18,0,9,0,0,0,0,0
593269637478567,Daniella Landweber,2,0,1,0,0,0,0,0
984873884883870,Helvin Yew,2,0,1,0,0,0,0,0
10154804486328712,Daniel Burger,2,0,1,0,0,0,0,0
1048321471908047,Preston Chang,2,0,1,0,0,0,0,0
1649688111949520,Joshua Wossap,2,0,1,0,0,0,0,0
1257676690927254,Peter Želizňák,54,1,3,1,0,0,20,0
1379189958773174,Dave Voeung,155,0,56,12,0,0,0,7
10208122534966856,Dusan Muric,22,0,11,0,0,0,0,0
619136321570865,Muhammad Syazwan Ashraf,6,0,3,0,0,0,0,0
1717076831880840,Yash Tomar,52,0,26,0,0,0,0,0
994276490623594,Olivia Thomas,4,0,2,0,0,0,0,0
1664900183767759,Dezman Galway,2,0,1,0,0,0,0,0
10205892763344668,Sunu Sohn,2,0,1,0,0,0,0,0
539758929544059,Kyle,56,0,28,0,0,0,0,0
1550803651879925,Mohammed Jamal,2,0,1,0,0,0,0,0
616467998494634,Tom Pitaoulis,2,0,1,0,0,0,0,0
1256730127779008,Davide Caldara,2,0,1,0,0,0,0,0
918921964862137,Markellos Fragkos,2,0,1,0,0,0,0,0
600817626762019,Giacomo Pizzuto,2,0,1,0,0,0,0,0
1618889625098839,So Fien,2,0,1,0,0,0,0,0
1709808429288186,Nawfal Pkfd,2,0,1,0,0,0,0,0
251310645217621,Harry Lord,2,0,1,0,0,0,0,0
691208711017974,Hensy Reyes,2,0,1,0,0,0,0,0
958725334164178,Mohamed Hamed,2,0,1,0,0,0,0,0
10208498736295380,Steven Lucas,2,0,1,0,0,0,0,0
228633004162498,Albert Casas,2,0,1,0,0,0,0,0
1709485039316270,Laurits Stenholt,2,0,1,0,0,0,0,0
575459132613973,AL Chile NO,2,0,1,0,0,0,0,0
228392124187022,Delphine Bary,2,0,1,0,0,0,0,0
1648898678710579,Muhamad Abdollah,2,0,1,0,0,0,0,0
562026437306135,Mouad Zennou,4,0,2,0,0,0,0,0
264335000574810,Anderson Felipe,2,0,1,0,0,0,0,0
914980698615593,Ιορδανης Πιλιτσιδης,2,0,1,0,0,0,0,0
823627194408349,Μάριος Γερμάνης,2,0,1,0,0,0,0,0
1305103982851159,Vincenzo Gargiulo,2,0,1,0,0,0,0,0
1602224923400922,Αλέξανδρος Ζώης,2,0,1,0,0,0,0,0
433324300195126,Ταβέρνα Εξοχικά,2,0,1,0,0,0,0,0
1112677528764447,Daniel Buono,2,0,1,0,0,0,0,0
884025165049240,Alexander Papaioannou,2,0,1,0,0,0,0,0
969664269786121,Karla Kotaro,2,0,1,0,0,0,0,0
877557315723824,Edison Pablo,2,0,1,0,0,0,0,0
1594870820840139,Max Queiroz,2,0,1,0,0,0,0,0
247789818903313,Nguyễn Huy Hùng,2,0,1,0,0,0,0,0
1043101535740545,Andrew Simmons,2,0,1,0,0,0,0,0
534684943365199,Mirek Kočnar,2,0,1,0,0,0,0,0
721333324670781,Leandro Hoffmann,2,0,1,0,0,0,0,0
10205711121357973,Маркез Стојаноски,2,0,1,0,0,0,0,0
728095223960165,Fabian Fejzuloski,2,0,1,0,0,0,0,0
10207322590477523,Marko Noctis,2,0,1,0,0,0,0,0
1111967725512443,Luis Log,2,0,1,0,0,0,0,0
559305760888895,Naoufal Dfk Ghadja,2,0,1,0,0,0,0,0
1612225899058565,Thodoris PkFr,2,0,1,0,0,0,0,0
515455428615672,Nima Dlm II,2,0,1,0,0,0,0,0
824445720999410,Gregory Arakelian,2,0,1,0,0,0,0,0
258954854449315,Alexis Lenoir,2,0,1,0,0,0,0,0
992938410800058,Nasia Xatziaggelidou,2,0,1,0,0,0,0,0
992666077491485,Charles Roberge,2,0,1,0,0,0,0,0
1078219132209254,Атанас Стојановски,2,0,1,0,0,0,0,0
990948447664916,Ali Fatih Akbulut,2,0,1,0,0,0,0,0
1710385472536348,Eman Elgindy,2,0,1,0,0,0,0,0
1345784028770973,Adrian Torres,2,0,1,0,0,0,0,0
526511440861150,Omar Walweel,2,0,1,0,0,0,0,0
1665282380399577,Lucas Belin-toulas,2,0,1,0,0,0,0,0
1200116063341371,Abderrahim Arradi,2,0,1,0,0,0,0,0
1650372365204447,Ondřej Vodák,2,0,1,0,0,0,0,0
10153717285018771,Can Doğukan Bul,4,0,2,0,0,0,0,0
897895916960413,Nathan Andersen,2,0,1,0,0,0,0,0
1103611559663528,Karim Bathami,2,0,1,0,0,0,0,0
10207189662402557,Manolis Naskos,2,0,1,0,0,0,0,0
940967056019437,Mels Rozing,2,0,1,0,0,0,0,0
547994138696994,Edgar Parkour,2,0,1,0,0,0,0,0
453515691500902,Alexandros Kyrkiotis,2,0,1,0,0,0,0,0
1704692056474834,Tyler Houssian,2,0,1,0,0,0,0,0
1687984844795157,Nick Giovanopoulos,2,0,1,0,0,0,0,0
1733423566870797,Elias Mödl,2,0,1,0,0,0,0,0
955549574519140,Κωνσταντίνος Θεοδώρου,2,0,1,0,0,0,0,0
820697621393203,Amet Ametoglou,12,0,6,0,0,0,0,0
489036954635072,Aggelos Tomori,2,0,1,0,0,0,0,0
911816392259063,Ελένη Γλ',2,0,1,0,0,0,0,0
553418058154153,Vũ Tiến Anh,2,0,1,0,0,0,0,0
485701958306911,Hukum Chand Thåpä,21,1,2,0,0,0,6,0
10208423103046319,Feliciano Ialà,15,0,6,1,0,0,0,0
964879930259499,Víctor Márquez Lorenzo,2,0,1,0,0,0,0,0
1041017875991302,Shawne Henry,2,0,1,0,0,0,0,0
930668387013559,Sofiane Bouzid,4,0,2,0,0,0,0,0
1251302678231490,Justine Kyle Waje,2,0,1,0,0,0,0,0
880284645450070,Jochem Toma,4,0,2,0,0,0,0,0
572542362920199,Oscar Britwin,10,0,3,1,0,0,0,1
1111398398880906,עמרי היל מזרחי,16,0,8,0,0,0,0,0
10207740530665117,Florent Hérin,48,0,24,0,0,0,0,0
1678046955789711,Abdiel Avila,46,0,23,0,0,0,0,0
1821613158061581,Qusai Al Bazzar,2,0,1,0,0,0,0,0
1166174503393051,Nathaniel Cruz,2,0,1,0,0,0,0,0
993470604060651,Talana Bell,2,0,1,0,0,0,0,0
232543883767600,Ovi Parkour,56,0,26,1,0,0,0,1
1772227509675614,Raymen Garcia,2,0,1,0,0,0,0,0
952877731474564,Zoheb Hussain,32,0,14,1,0,0,0,1
10207747085746919,Bryce Hudson,2,0,1,0,0,0,0,0
1690610271192544,Himansu Sekhar Rana,2,0,1,0,0,0,0,0
10154082672498755,Arnaud Montcho,15,0,3,2,0,0,0,3
785888551542197,Michelangelo Corrado,2,0,1,0,0,0,0,0
1156063594426821,Kyle Wice,12,0,6,0,0,0,0,0
10154243919807627,Lau Gik Ning Gerald,4,0,2,0,0,0,0,0
10153741352114263,Ben Ho,2,0,1,0,0,0,0,0
10200895792713413,Eric Lam,2,0,1,0,0,0,0,0
1067258843310313,Hin Yeung Lau,2,0,1,0,0,0,0,0
994255070630553,Kev Chan,2,0,1,0,0,0,0,0
10154024117001772,George Poon,2,0,1,0,0,0,0,0
10154049878878490,洪仲緯,4,0,2,0,0,0,0,0
10204236225184084,Ben Ho,2,0,1,0,0,0,0,0
10156058101385427,貓仙人,2,0,1,0,0,0,0,0
1706545819563321,Tarek Al-sawa,2,0,1,0,0,0,0,0
1004115602975959,Gurung Samman,4,0,2,0,0,0,0,0
1299673656713423,Mika Pang,2,0,1,0,0,0,0,0
1030394203706584,Boldtulga Ganbaatar,9,0,3,1,0,0,0,0
252981998384060,Khaled No Limite,2,0,1,0,0,0,0,0
214127208960214,Jaymee Mai Ryan Morrissey,2,0,1,0,0,0,0,0
1562425730736794,Shinobi Jack,6,0,3,0,0,0,0,0
613071658839999,Aboul Banaat Mwatayari,2,0,1,0,0,0,0,0
1720335541570175,Kristof Owen,54,0,8,10,0,0,0,8
10208671530170784,Emily-Mae Lloyd-Reed,4,0,2,0,0,0,0,0
1013186465438493,Se If Lebsir,6,0,3,0,0,0,0,0
237266823293756,Daniel Tangnes,8,0,4,0,0,0,0,0
993540217389954,Chloe Ssg Crawford,2,0,1,0,0,0,0,0
981506601893134,Jack Garbutt,2,0,1,0,0,0,0,0
980284295358569,Jonathan Yiap,43,0,20,1,0,0,0,0
1142696015792365,ימית פינקלשטיין,2,0,1,0,0,0,0,0
10154165961983413,Sheridan Skinner,2,0,1,0,0,0,0,0
10208146417910996,Donneil Jack,2,0,1,0,0,0,0,0
481528682047297,Mohamed KH,2,0,1,0,0,0,0,0
1664885937108949,Becki Harbour,2,0,1,0,0,0,0,0
261198420887981,Alvaro Nicolas Roa,2,0,1,0,0,0,0,0
1725657577706517,류시현,2,0,1,0,0,0,0,0
